ID,HUMAN_ID,HUMAN_READABLE_NAME,NAME,ALT_NAMES (/ separated),PARENT_ID,PARENT,DATE_FROM,DATE_TO,CANON,LEGENDS,IN_MOVIES,TYPE,TYPE_CLASSES,IS_CAPITAL,X_GRID,Y_GRID,X_COORD,Y_COORD,Z_COORD,ORBITAL_RANK,DESC,CONJECTURAL_NAME,CONJECTURAl_TYPE,PLACEMENT_CERT.,PLACEMENT_LOGIC,NATIVE_SPECIES,KNOWN_ENVIRONMENTS,NOTES,INTERESTING,URLS (sources),ZOOM_LEVEL,tooltip_permanent,tooltip_direction,className,index_geo,last_updated,data_certified,WikiDataID,GEOM,PONCTUAL
8e679ea8-02df-4a0e-b248-460570b6c0a8,111,Calipsa Province,Calipsa Province,,,Expanse,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Calipsa_Province,,,,,,,,,,NO
999fa308-c275-4a56-a9ca-bcc2043325a2,112,Mecetti Province,Mecetti Province,,,Expanse,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Mecetti_Province,,,,,,,,,,NO
de5756e1-9c88-416c-b083-794565143b89,113,Melantha Province,Melantha Province,,,Expanse,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Melantha_Province,,,,,,,,,,NO
ebe5af68-2cc9-474b-b565-801444b9fb8e,114,Pelagia Province,Pelagia Province,,,Expanse,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Pelagia_Province,,,,,,,,,,NO
efc9f294-e038-43ea-a494-ac0a834d8616,115,Reena Province,Reena Province,,,Expanse,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Reena_Province,,,,,,,,,,NO
efe344dd-8581-4dc1-811f-7cbfbf80733b,116,Devaron Space,Devaron Space,,,Duluur sector,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Devaron_Space,,,,,,,,,,NO
4f88ad0b-28ed-43af-a481-4d4fa34fba6e,117,Expanse,Expanse,,,Tapani sector,-12720,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Expanse,,,,,,,,,,NO
06c4be26-486b-4621-aa14-af13be3853ed,118,Adari sector,Adari sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Adari_sector,,,,,,,,,,NO
ea6d67ef-03bb-4fd4-afd3-20f5b6e99862,119,Airon sector,Airon sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Airon_sector,,,,,,,,,,NO
ca9e889f-0275-4461-beda-f6da2a0cee9e,120,Anthos sector,Anthos sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Anthos_sector,,,,,,,,,,NO
508f1082-2aa7-4ab5-8283-34bf796ab8ca,121,Bamula sector,Bamula sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Bamula_sector,,,,,,,,,,NO
ffa9dcdc-12ca-465c-9d62-ac3f1bc6f609,122,Bogden sector,Bogden sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Bogden_sector,,,,,,,,,,NO
a30b8505-7457-4336-ac9e-7f13efce0edc,123,Callia sector,Callia sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Callia_sector,,,,,,,,,,NO
c338c8f2-9728-466f-88e0-123dbe562af6,124,Darlonn sector,Darlonn sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Darlonn_sector,,,,,,,,,,NO
2c4928d6-0c9d-45a2-8293-da900a40ec34,125,Eislomi sector,Eislomi sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Eislomi_sector,,,,,,,,,,NO
387b1ab7-74ca-4bff-86fc-f494ed522e98,126,Elus sector,Elus sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Elus_sector,,,,,,,,,,NO
dfe78e91-c151-4d60-9e3d-f84f8d700d0e,127,Guagenian sector,Guagenian sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Guagenian_sector,,,,,,,,,,NO
e047a4ff-11bc-48fb-ade7-832233b69812,128,Harrin sector,Harrin sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Harrin_sector,,,,,,,,,,NO
161728fe-c04d-40d5-a548-0c7d3508e150,129,Iseno sector,Iseno sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Iseno_sector,,,,,,,,,,NO
0236a5fe-581c-4840-b840-164d507239e4,130,Japrael sector,Japrael sector,,,Inner Rim,,,YES,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Japrael_sector/Legends,,,,,,,,,,NO
ba358730-77db-4e70-9f03-4e67bdd4ff80,131,Jaso sector,Jaso sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Jaso_sector,,,,,,,,,,NO
c6c7f82e-dcc6-4b14-a0e7-fba833ea4346,132,Kiffu sector,Kiffu sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Kiffu_sector,,,,,,,,,,NO
66ab9f6d-9a12-4cb5-81f3-c7fff847a0f0,133,Krenhner sector,Krenhner sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Krenhner_sector,,,,,,,,,,NO
0905c56c-6330-47e6-949d-dc7992394769,134,Ktilac Regions,Ktilac Regions,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Ktilac_Regions,,,,,,,,,,NO
7b014702-dc7b-4d67-9013-5650703b8d3e,135,Larrin sector,Larrin sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Larrin_sector,,,,,,,,,,NO
bf10b6e5-be30-417c-b53f-d7a11844a703,136,Marcol sector,Marcol sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Marcol_sector,,,,,,,,,,NO
d1ce7a4c-7d7f-4129-b2d5-f68b4c1d0cd3,137,Neshig sector,Neshig sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Neshig_sector,,,,,,,,,,NO
c63f85c2-2b92-48b2-aded-769f0da44298,138,Nouane sector,Nouane sector,,,Inner Rim,,,YES,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Nouane_sector,,,,,,,,,,NO
c7525448-d1c7-4a0e-8d55-5076636eb49e,139,Orus sector,Orus sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Orus_sector,,,,,,,,,,NO
835880e3-806b-4cba-82d5-b9b7d25eb8c1,140,Pallis sector,Pallis sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Pallis_sector,,,,,,,,,,NO
e081f959-5878-4067-a6b5-ac0f1f50aed5,141,Shataum sector,Shataum sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Shataum_sector,,,,,,,,,,NO
00c400f1-a917-4daa-9239-2315d5c20633,142,Vodilux sector,Vodilux sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Vodilux_sector,,,,,,,,,,NO
f40b9981-cfda-4705-89d5-856fa7eacba2,143,Zaric sector,Zaric sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Zaric_sector,,,,,,,,,,NO
2979b593-d8b3-4472-8cfc-aa4d79fa1d7f,144,Corsair Outback,Corsair Outback,,,Hapes Cluster,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Corsair_Outback,,,,,,,,,,NO
812a2107-f0e3-4450-b334-53b1bb9e6130,145,Gateworlds,Gateworlds,,,Hapes Cluster,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Gateworlds,,,,,,,,,,NO
cc0f3f03-77d0-4e10-b346-416440bc9e57,146,Hapan Rim Worlds,Hapan Rim Worlds,,,Hapes Cluster,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hapan_Rim_Worlds,,,,,,,,,,NO
d6e33434-e37d-4c5d-b6c9-380f70fb9a7c,147,Interior Region,Interior Region,,,Hapes Cluster,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Interior_Region,,,,,,,,,,NO
9e73f802-ac38-462f-97a0-62d4c71fb6d7,148,Lorelli Reach,Lorelli Reach,,,Hapes Cluster,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Lorelli_Reach,,,,,,,,,,NO
6531f7b5-2dba-441e-ba08-23665ba3c3e0,149,Rifle Worlds,Rifle Worlds,,,Hapes Cluster,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Rifle_Worlds,,,,,,,,,,NO
7eb7c949-68fe-4968-8132-7bd4741c307f,150,Stenness Node,Stenness Node,Stennes Node/Stenness systems,,Airon sector,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Stenness_Node,,,,,,,,,,NO
13f7cf64-d0d7-4119-acc3-362561362bf4,151,Six Local Systems,Six Local Systems,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Six_Local_Systems,,,,,,,,,,NO
82230352-73eb-4c7b-b47e-51946a998fc9,152,Seventh Security Zone,Seventh Security Zone,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Seventh_Security_Zone,,,,,,,,,,NO
5fc0b842-acee-4177-82b3-ab473eab89b0,153,Zeemacht Cluster sector,Zeemacht Cluster sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Zeemacht_Cluster,,,,,,,,,,NO
b94b7c74-5db1-4c6c-9ac4-6b9d1374d286,154,Marasa Nebula sector,Marasa Nebula sector,,,Inner Rim,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Marasa_Nebula,,,,,,,,,,NO
0cd54643-bbf8-4c47-a550-522a70a790dd,155,77 Sectors,77 Sectors,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/77 Sectors,,,,,,,,,,NO
cd0ced29-db39-4f4f-8dc0-6e643754ac34,156,Alchenaut sector,Alchenaut sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Alchenaut sector,,,,,,,,,,NO
34f1ebea-019b-4d92-83d1-6a638b47a9b3,157,Altier sector,Altier sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Altier sector,,,,,,,,,,NO
a82ea9a7-09ed-4079-a57e-2ddd3c8c51b0,158,Andirma sector,Andirma sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Andirma sector,,,,,,,,,,NO
264b6394-9008-49d6-8651-e0512b278172,159,Annecy sector,Annecy sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Annecy sector,,,,,,,,,,NO
5048c0d3-83e5-42fe-9582-ea25c3d0e426,160,Arc d'Stot sector,Arc d'Stot sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Arc d'Stot sector,,,,,,,,,,NO
4d05e276-b07a-4289-8cc1-97a7a4e3959c,161,Askarian sector,Askarian sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Askarian sector,,,,,,,,,,NO
ba0b0661-d5cf-44de-8420-e94b7304e3df,162,Athallia sector,Athallia sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Athallia sector,,,,,,,,,,NO
1ce5c145-407c-4e9e-8095-60698c2849d8,163,Authala sector,Authala sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Authala sector,,,,,,,,,,NO
b836b003-f91a-4113-80cd-81c603bf29d5,164,Axion sector,Axion sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Axion sector,,,,,,,,,,NO
1f146aa7-c32d-4cf1-8a47-9583f3ceacef,165,Baroli sector,Baroli sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Baroli sector,,,,,,,,,,NO
7e9e65c7-47eb-4ee8-bb2e-eb6f92a50ee3,166,Belasco sector,Belasco sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Belasco sector,,,,,,,,,,NO
10720eee-7553-4b52-a050-cd664678a2c0,167,Bes Ber Bikade sector,Bes Ber Bikade sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Bes Ber Bikade sector,,,,,,,,,,NO
e2ac4a66-2a06-4307-9d64-e057a463500d,168,Biivren sector,Biivren sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Biivren sector,,,,,,,,,,NO
ca6f86cb-9b1d-4d2f-84ee-21d5ecea69c9,169,Boeus sector,Boeus sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Boeus sector,,,,,,,,,,NO
9d9752d8-f35a-4159-b952-0647ea58ebcd,170,Brak sector,Brak sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Brak sector,,,,,,,,,,NO
bf959150-6515-42c3-968b-c8fd420b518b,171,Brevost sector,Brevost sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Brevost sector,,,,,,,,,,NO
ee1b7ea2-861e-4f28-9bf0-94a549b6e7eb,172,Cantons of Lahag,Cantons of Lahag,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Cantons of Lahag,,,,,,,,,,NO
daeb82d7-f964-4749-a5cc-619ba9d9772e,173,Carvandir sector,Carvandir sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Carvandir sector,,,,,,,,,,NO
01ddd226-68db-4786-acbf-dec830f75b91,174,Charra sector,Charra sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Charra sector,,,,,,,,,,NO
65097228-8d7a-4f86-b18b-51035d4870b6,175,Chaykin sector,Chaykin sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Chaykin sector,,,,,,,,,,NO
a4872fe9-9a65-49b2-81a1-55d979bb6751,176,Chitarghar sector,Chitarghar sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Chitarghar sector,,,,,,,,,,NO
2628d2d0-ea07-44fc-b35e-ebbc52a7699c,177,Circarpous sector,Circarpous sector,,,Expansion Region,,,YES,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Circarpous sector,,,,,,,,,,NO
7e0fa394-cf92-4e10-b931-419c2fec4780,178,Citlik sector,Citlik sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Citlik sector,,,,,,,,,,NO
218822f8-673b-45de-beb3-b511d4afe581,179,Corpheli sector,Corpheli sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Corpheli sector,,,,,,,,,,NO
144f9aa5-f71e-4e4b-aed6-7342eb01af71,180,Couronne sector,Couronne sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Couronne sector,,,,,,,,,,NO
b4089f7f-40f5-4d1b-95b3-d1041a465c50,181,Cyrillian Protectorate,Cyrillian Protectorate,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Cyrillian Protectorate,,,,,,,,,,NO
00780b48-dd1c-471f-823e-d2b4ecc175ec,182,Dalqan sector,Dalqan sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Dalqan sector,,,,,,,,,,NO
3df86e12-2517-4c13-8429-8195c97d1b68,183,Deadalis sector,Deadalis sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Deadalis sector,,,,,,,,,,NO
220be9f6-0c50-42ba-adf9-f0d353bed262,184,Dentari sector,Dentari sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Dentari sector,,,,,,,,,,NO
c3c148f0-cd31-4f9a-9193-9bd6a87d26b5,185,Dimean sector,Dimean sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Dimean sector,,,,,,,,,,NO
f398b764-37b2-4a92-822e-2b14037ba4a6,186,Dona Laza sector,Dona Laza sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Dona Laza sector,,,,,,,,,,NO
dc2a1800-be44-4a4c-8059-22f3887b2f35,187,Drannik sector,Drannik sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Drannik sector,,,,,,,,,,NO
8d761d2f-c827-4b8b-960e-8edbac641b82,188,Ehosiq sector,Ehosiq sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Ehosiq sector,,,,,,,,,,NO
8cbb0595-55f2-471f-bb69-a6b7ea3244b9,189,Epsi Collective,Epsi Collective,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Epsi Collective,,,,,,,,,,NO
ab91f8dd-15b2-4b46-a31b-93f01cd00b2a,190,Extorin sector,Extorin sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Extorin sector,,,,,,,,,,NO
a8d77632-e510-43a4-9155-feaf4580f3c0,191,Farstey sector,Farstey sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Farstey sector,,,,,,,,,,NO
542dc8df-2a14-4f7c-9a96-2a84f88ab8f0,192,Fellwe sector,Fellwe sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Fellwe sector,,,,,,,,,,NO
cfc521cf-9920-4e22-adbd-6a67926dbec1,193,Ghost Nebula sector,Ghost Nebula sector,,,Expansion Region,,,YES,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Ghost Nebula sector,,,,,,,,,,NO
747b1ee2-f09a-469d-969c-6075f802b76f,194,Great Agash sector,Great Agash sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Great Agash sector,,,,,,,,,,NO
5bc01324-e239-4962-8e42-a41587ad6c75,195,Greater Plooriod sector,Greater Plooriod sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Greater Plooriod sector,,,,,,,,,,NO
441773f3-fab7-4ab4-a86f-05693e0be8e0,196,Hakartha sector,Hakartha sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hakartha sector,,,,,,,,,,NO
afb2b11f-2c28-422a-b5fe-e9b216e9f7fb,197,Hali sector,Hali sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hali sector,,,,,,,,,,NO
7bce6c90-1170-47a4-a013-e9425d61d344,198,Hangshan sector,Hangshan sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hangshan sector,,,,,,,,,,NO
7ead764e-4b3d-4a32-b5b4-db7d6c343544,199,Har Worlds,Har Worlds,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Har Worlds,,,,,,,,,,NO
9ec2cce5-9ef8-4aa8-b3f2-550e350ac18e,200,Harron Marches,Harron Marches,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Harron Marches,,,,,,,,,,NO
f01909ee-e2e2-47eb-979a-36e630d1f62a,201,Harron sector,Harron sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Harron sector,,,,,,,,,,NO
d52900a5-a95b-49d5-83f6-d803b7fdbb75,202,Hijoian Space,Hijoian Space,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hijoian Space,,,,,,,,,,NO
5f75f27a-810c-42e2-8cbb-ffa14ffcabb5,203,Hilo sector,Hilo sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hilo sector,,,,,,,,,,NO
766f2557-8e6f-42fb-a356-c0fc388773f3,204,Hocatar sector,Hocatar sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hocatar sector,,,,,,,,,,NO
c73ef3cc-ec79-4bd7-903d-c170d23643d5,205,Hollan D1 sector,Hollan D1 sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hollan D1 sector,,,,,,,,,,NO
2976daa1-0b66-476d-8b1a-fae4e2688c28,206,Hythrope sector,Hythrope sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hythrope sector,,,,,,,,,,NO
24c876c1-cc5c-428d-a406-000c96d1eaa5,207,Imberlin sector,Imberlin sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Imberlin sector,,,,,,,,,,NO
2e164c35-c327-4c74-9f0e-8ac0d9deb3c4,208,Immalia sector,Immalia sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Immalia sector,,,,,,,,,,NO
278ac874-ba41-4d02-9e3e-cf228a2e414f,209,Immeria sector,Immeria sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Immeria sector,,,,,,,,,,NO
2e354020-7590-4ad2-86a5-9eb000665159,210,Immerian Outback,Immerian Outback,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Immerian Outback,,,,,,,,,,NO
b3e160ea-376d-40d9-9276-c72ee459f0e3,211,Indra-su-Mar sector,Indra-su-Mar sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Indra-su-Mar sector,,,,,,,,,,NO
ca2fdb96-908a-4b8c-ba20-b181b3adf5f1,212,Itopol sector,Itopol sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Itopol sector,,,,,,,,,,NO
d54f2443-e0ed-43ad-bc40-c470d5c8fb9c,213,Jurzan sector,Jurzan sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Jurzan sector,,,,,,,,,,NO
85e76f84-f422-478d-b77a-9ecfea5f6aed,214,Kailion sector,Kailion sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Kailion sector,,,,,,,,,,NO
73ce135e-3f68-487a-abb6-517f0ce95f58,215,Kira sector,Kira sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Kira sector,,,,,,,,,,NO
24bbaba7-f9aa-428d-822c-695cdb8c0bd0,216,Kossa sector,Kossa sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Kossa sector,,,,,,,,,,NO
c455bfc8-7f67-4a14-9443-9a0d262cb937,217,Kossa Prime sector,Kossa Prime sector,,,Kossa sector,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Kossa Prime sector,,,,,,,,,,NO
682ca7d1-aa48-46d3-9847-72027b4ab1a7,218,LCC-4-4-7,LCC-4-4-7,,,Expansion Region,,,YES,,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/LCC-4-4-7,,,,,,,,,,NO
2deafc2d-8350-4f42-be52-40cf375e5a7e,219,Locris sector,Locris sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Locris sector,,,,,,,,,,NO
a0114aad-6bb1-4180-9aba-c1677b2ffdb5,220,Lostar sector,Lostar sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Lostar sector,,,,,,,,,,NO
558d717c-a632-439a-9bfd-899484d9816f,221,Majoor sector,Majoor sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Majoor sector,,,,,,,,,,NO
79a3fb86-6e27-4e74-865a-c0eb7cfccd82,222,Maladi sector,Maladi sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Maladi sector,,,,,,,,,,NO
c775e511-a1bb-4837-bb44-dfcb3baf032e,223,Mbandamonte sector,Mbandamonte sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Mbandamonte sector,,,,,,,,,,NO
261dafb7-817a-4c16-a808-93394a895da1,224,Merthian sector,Merthian sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Merthian sector,,,,,,,,,,NO
9230df7b-cc5e-4b6b-8712-0ae985ea2150,225,Mikaster sector,Mikaster sector,,,Expansion Region,,,,YES,,Sector,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Mikaster sector,,,,,,,,,,NO
